"221","Workload / boundaries","I'm expected to be everywhere at once.","I would appreciate help prioritising my commitments, as I am currently being pulled in several directions simultaneously."
"222","Workload / boundaries","Every time I finish one thing, five more appear.","I would welcome a more structured approach to task management so I have a clearer and more manageable view of my workload."
"223","Workload / boundaries","I never get recognition for going above and beyond.","I would appreciate greater acknowledgement of the additional effort I have been contributing, as recognition is important for motivation and morale."
"224","Workload / boundaries","I'm doing overtime every week just to keep up.","I wanted to flag that I have been consistently working beyond my contracted hours and would appreciate a conversation about how we address this sustainably."
"225","Team collaboration","Nobody tells me anything in this team.","I would appreciate being kept more informed of relevant updates and decisions so I can contribute effectively."
"226","Team collaboration","You went ahead without consulting the team.","I believe decisions of this nature would benefit from broader team input before being finalised."
"227","Team collaboration","Nobody is pulling their weight except me.","I have noticed some imbalance in contributions across the team and would like to discuss how we can ensure a more equitable distribution of effort."
"228","Team collaboration","You excluded me from the project again.","I noticed I was not included in this project and wanted to understand the reasoning, as I believe I could add value."
"229","Team collaboration","The team is completely siloed.","I believe improving communication and knowledge-sharing across the team would significantly enhance our collective effectiveness."
"230","Team collaboration","Nobody supports each other here.","I would like to foster a more collaborative team culture where members actively support one another — I would welcome ideas on how we can achieve this."
"231","Team collaboration","You went over my head to my manager.","I would appreciate it if concerns were raised directly with me in the first instance, before being escalated to my manager."
"232","Team collaboration","People are working against each other instead of together.","I have noticed some friction within the team and believe a structured conversation about how we collaborate could help us work more cohesively."
"233","Team collaboration","Nobody takes ownership of anything.","I believe establishing clearer accountability within the team would help ensure tasks are completed reliably and to a high standard."
"234","Team collaboration","You shared my work without asking.","I would appreciate being consulted before my work is shared more widely, to ensure I have the opportunity to review it first."
"235","Team collaboration","The team never agrees on anything.","I think a more structured decision-making process would help the team reach alignment more efficiently."
"236","Team collaboration","You take over in meetings and nobody else gets to speak.","I believe our meetings would benefit from ensuring all team members have the opportunity to contribute their perspectives."
"237","Team collaboration","Nobody read the document I spent all week on.","I would appreciate the team engaging with the document I prepared, as it contains important information relevant to our next steps."
"238","Team collaboration","The left hand doesn't know what the right hand is doing.","I think improving cross-team communication would help ensure greater alignment and reduce duplication of effort."
"239","Team collaboration","You never back me up when I need support.","I would appreciate a more collaborative approach where team members actively support each other, particularly in challenging situations."
"240","Team collaboration","Everyone's doing their own thing.","I believe a clearer shared vision and stronger coordination would help the team work in a more unified and effective way."
"241","Team collaboration","You went behind my back.","I would appreciate a more transparent approach where matters are discussed openly rather than through back channels."
"242","Team collaboration","People are duplicating work because nobody communicates.","I believe regular check-ins and better information sharing would help eliminate duplication and make better use of the team's time."
"243","Team collaboration","This team can't agree on the simplest things.","I think some of our recurring disagreements could be resolved more effectively with a clearer decision-making framework."
"244","Team collaboration","You take credit for other people's work.","I believe recognising individual contributions more explicitly would strengthen team morale and trust."
"245","Team collaboration","Nobody collaborates proactively here.","I would like to encourage a culture of proactive collaboration where team members share information and support each other without being asked."
"246","Team collaboration","You always make decisions that affect my team without telling me.","I would appreciate being included in discussions that have a direct impact on my team so we can align before decisions are finalised."
"247","Team collaboration","We're all working in isolation and it's hurting outcomes.","I believe more regular cross-team communication and collaboration would significantly strengthen our collective results."
"248","Team collaboration","You undermined me in front of the whole team.","I would like to discuss how we can better support each other's credibility, particularly in group settings."
"249","Team collaboration","Nobody shares knowledge around here.","I would like to propose more structured knowledge-sharing practices to help the team benefit from each other's expertise."
"250","Team collaboration","You keep changing the agreed approach without telling anyone.","I would appreciate being informed when the agreed approach is revised, so the team can stay aligned and plan accordingly."
"251","Team collaboration","I'm always left out of the loop.","I would appreciate being included in relevant communications and discussions so I can stay informed and contribute meaningfully."
"252","Team collaboration","The team dynamic is toxic.","I believe there are some interpersonal and cultural dynamics within the team that would benefit from open and constructive discussion."
"253","Team collaboration","You always take the loudest voice instead of the best idea.","I would encourage a more structured approach to evaluating ideas based on their merit rather than on how confidently they are presented."
"254","Team collaboration","Nobody follows up on what we agree in team meetings.","I would suggest assigning clear owners and deadlines to action points in team meetings to ensure they are followed through."
"255","Team collaboration","You never acknowledge other people's contributions.","I believe more consistent recognition of individual contributions would strengthen team morale and reinforce a culture of collaboration."
"256","Team collaboration","We never celebrate wins as a team.","I would love to see us take more time to recognise and celebrate our collective achievements, as it is important for team cohesion and motivation."
"257","Progress / status updates","Why am I finding out about this from someone else?","I would appreciate being kept informed directly on this matter, rather than learning about it through other channels."
"258","Progress / status updates","You've given me zero updates in two weeks.","I wanted to check in, as I have not received a progress update in two weeks and would appreciate a brief summary of where things stand."
"259","Progress / status updates","I have no idea where this project is.","I would appreciate a status update on the project to ensure I have full visibility of current progress and any outstanding items."
"260","Progress / status updates","Your status reports are useless.","I believe our status reports could be strengthened with more specific progress indicators and clearer information on risks and next steps."
"261","Progress / status updates","You promised weekly updates and haven't sent any.","I wanted to follow up on the weekly updates we agreed upon, as I have not yet received any since our discussion."
"262","Progress / status updates","Nobody tells us what's actually happening.","I would appreciate more transparent and regular communication about progress so the team can stay informed and aligned."
"263","Progress / status updates","You always say 'in progress' but nothing ever moves.","I would welcome a more specific update on progress, including any blockers that may be preventing advancement."
"264","Progress / status updates","Why do I have to keep asking for updates?","I would appreciate a more proactive approach to sharing updates, so regular follow-up is not required."
"265","Progress / status updates","The project dashboard hasn't been updated in a month.","I noticed the project dashboard has not been updated recently — could you please ensure it reflects the current status?"
"266","Progress / status updates","You told me it was 90% done last week. Where's the other 10%?","I understood from our last conversation that this was nearly complete — could you provide an update on the remaining items and an expected completion date?"
"267","Progress / status updates","I feel like I'm in the dark on everything.","I would appreciate more regular and proactive updates to ensure I have the visibility I need to support the team effectively."
"268","Progress / status updates","Stop giving me vague updates.","I would appreciate more specific and quantifiable progress updates so I can accurately report to stakeholders."
"269","Progress / status updates","Nothing has moved in three weeks.","I wanted to flag that there has been no visible progress on this item for three weeks and would like to discuss how to unblock it."
"270","Progress / status updates","You never flag risks until it's too late.","I would appreciate earlier identification and communication of risks so we have adequate time to develop mitigation strategies."
"271","Progress / status updates","The update you gave was completely out of date.","I believe the update shared may not reflect the current situation — could you please provide the most recent status?"
"272","Progress / status updates","How is this still at zero percent?","I would like to understand what obstacles are preventing progress on this item and discuss what support might be needed."
"273","Progress / status updates","You gave me a status report with no actual information.","I think the status report could benefit from more specific data on milestones, completion rates, and any outstanding blockers."
"274","Progress / status updates","Everyone gives different updates on the same project.","I would suggest aligning on a single source of truth for project updates to ensure consistent information is shared across the team."
"275","Progress / status updates","Why is progress tracking such a mess?","I believe introducing a more structured approach to progress tracking would give the team and stakeholders much clearer visibility."
"276","Progress / status updates","I don't even know who's working on what.","I would appreciate a clearer overview of task ownership and current priorities within the team."
"277","Progress / status updates","I had to find out the project was delayed from the client.","I wanted to flag that I learned of the project delay through the client rather than internally — I would appreciate being informed of such developments directly and promptly."
"278","Progress / status updates","Your updates are always too late to be useful.","I would appreciate receiving updates in a more timely manner so they can inform decisions before they are no longer relevant."
"279","Progress / status updates","Nobody tracks progress around here.","I believe implementing a consistent progress tracking framework would help the team maintain accountability and visibility across all workstreams."
"280","Progress / status updates","You report green when everything is clearly red.","I would encourage more accurate and transparent status reporting, as it is essential for effective risk management and stakeholder trust."
"281","Progress / status updates","The milestones keep moving and nobody announces it.","I would appreciate formal communication whenever project milestones are revised, so all stakeholders can adjust their plans accordingly."
"282","Progress / status updates","I never know if we're on track or not.","I would welcome a clearer and more regular progress communication that gives an honest picture of where we stand against our targets."
"283","Progress / status updates","Your last update had wrong data in it.","I noticed some inaccuracies in the most recent update — could you please share a corrected version at your earliest convenience?"
"284","Progress / status updates","Nobody sends updates unless I chase them.","I would appreciate a more proactive cadence of updates so I do not need to follow up each time."
"285","Progress / status updates","The project is behind and you haven't told anyone.","I would like to flag that the project appears to be running behind schedule, and I believe stakeholders should be informed promptly so we can agree on a recovery plan."
"286","Progress / status updates","You only share good news and hide the problems.","I believe transparent reporting that includes both progress and challenges is essential for effective project management and stakeholder confidence."
"287","Progress / status updates","I have no visibility into what your team is doing.","I would appreciate regular updates from your team on their workstreams so I can maintain an accurate picture of overall progress."
"288","Progress / status updates","You cancelled the status meeting and didn't reschedule it.","I noticed the status meeting was cancelled without a follow-up date — could we please reschedule it at the earliest opportunity?"
"289","Quality / accuracy","This is full of errors. Did you even check it?","I noticed a number of errors in this document — I would appreciate a thorough review before the next version is submitted."
"290","Quality / accuracy","Your quality has been terrible lately.","I have noticed the quality of recent outputs has not been at the standard we expect, and I would like to discuss how we can address this together."
"291","Quality / accuracy","This is not fit for purpose.","I believe the current output does not fully meet the required standard — I would like to work with you on the changes needed."
"292","Quality / accuracy","You sent the client a document full of typos.","I wanted to flag that the document shared with the client contained some errors — I would like to discuss how we can strengthen our review process going forward."
"293","Quality / accuracy","This is below the quality we agreed on.","The quality of this deliverable falls short of the agreed standard, and I would appreciate a revised version that meets the original brief."
"294","Quality / accuracy","The numbers in this report are wrong. Again.","I have identified some inaccuracies in the report figures — I would appreciate a corrected version and a review of how these errors occurred."
"295","Quality / accuracy","You're rushing and it shows.","I believe slowing down and applying greater care to the review process would significantly improve the quality of the final output."
"296","Quality / accuracy","Did anyone actually review this before sending?","I would like to confirm whether a quality review was conducted before this was distributed, as I have noticed some issues that should have been caught."
"297","Quality / accuracy","This wouldn't pass even a basic review.","I have significant concerns about the quality of this work and would like to discuss what support is needed to bring it to the required standard."
"298","Quality / accuracy","The data is inaccurate and you submitted it anyway.","I understand there may have been time pressure, but submitting inaccurate data carries significant risk — I would like to discuss how we address this."
"299","Quality / accuracy","Every deliverable from you needs to be redone.","I have noticed that a significant proportion of deliverables require revision — I would like to identify the root cause and put measures in place to improve first-time quality."
"300","Quality / accuracy","Your proofreading is non-existent.","I would appreciate more thorough proofreading before documents are submitted or shared externally."
"301","Quality / accuracy","This looks like a first draft, not a finished product.","I feel this document would benefit from additional refinement before it is ready for its intended audience."
"302","Quality / accuracy","You're producing quantity over quality and it's damaging us.","I believe we would benefit from refocusing our efforts on quality rather than volume, as the current approach is affecting our overall output standard."
"303","Quality / accuracy","Your work doesn't meet basic standards.","I believe this work would benefit from greater attention to the core quality standards we have established."
"304","Quality / accuracy","You approved something that wasn't ready.","I wanted to flag that the item approved does not appear to have met the required criteria — I would like to discuss our review process to prevent this going forward."
"305","Quality / accuracy","The output is inconsistent across the whole document.","I noticed significant inconsistencies throughout the document — I would appreciate a thorough review to ensure a uniform standard is applied."
"306","Quality / accuracy","This isn't the quality our clients expect from us.","I believe this deliverable needs further refinement before it meets the standard our clients expect, and I would like to discuss the necessary improvements."
"307","Quality / accuracy","You keep submitting incomplete work.","I have noticed a pattern of incomplete submissions and would like to discuss how we can ensure work is fully finalised before it is handed over."
"308","Quality / accuracy","There's no consistency in how the team does this.","I believe establishing clear quality standards and a consistent approach across the team would significantly improve the reliability of our output."
"309","Quality / accuracy","This calculation is wrong and it's going to the board.","I have identified an error in the calculation that needs to be corrected urgently before this material is presented to the board."
"310","Quality / accuracy","You copy and paste without checking if it's still correct.","I would appreciate a more thorough review process to ensure all content is verified for accuracy before being included in final documents."
"311","Quality / accuracy","The quality of your writing has dropped significantly.","I have noticed a decline in the quality of recent written outputs and would welcome a conversation about how I can support improvement."
"312","Quality / accuracy","You skipped the testing phase entirely.","I wanted to flag that the testing phase does not appear to have been completed — I would appreciate this being addressed before we proceed further."
"313","Quality / accuracy","This version has even more errors than the last one.","I noticed the number of errors appears to have increased in the latest version — I would like to discuss how we can improve the review process."
"314","Quality / accuracy","Your work requires constant correction from the rest of us.","I wanted to raise that a significant amount of time is being spent correcting outputs — I would like to explore how we can improve quality at the source."
"315","Quality / accuracy","You signed off on work that hasn't been tested.","I would like to discuss the sign-off process to ensure adequate testing is always completed before formal approval is given."
"316","Quality / accuracy","The formatting is completely inconsistent.","I would appreciate a review of the formatting to ensure it is consistent and aligned with our agreed standards throughout."
"317","Quality / accuracy","This report can't go to the client in this state.","I do not believe this report is ready for client distribution at this stage — I would like to agree on the revisions needed and a revised timeline."
"318","Quality / accuracy","Half the links in this document don't work.","I noticed several broken links in the document — could you please review and correct these before it is shared more widely?"
"319","Quality / accuracy","You used the wrong template again.","I noticed the incorrect template was used for this document — could you please reformat it using the correct version?"
"320","Quality / accuracy","This isn't accurate and it's going to mislead stakeholders.","I have identified some inaccuracies that could mislead stakeholders if not corrected — I would appreciate this being addressed before the document is circulated."
"321","Decision making","You made that decision without any input.","I believe a decision of this nature would benefit from broader consultation — I would appreciate being included in similar discussions going forward."
"322","Decision making","Nobody asked for our opinion and now we're stuck with this.","I would appreciate the opportunity to provide input on decisions that directly affect our team's work before they are finalised."
"323","Decision making","That was a terrible decision and everyone knows it.","I have some concerns about this decision and would welcome the opportunity to review the reasoning behind it and explore alternatives."
"324","Decision making","You keep changing your mind and we can't keep up.","I have noticed the direction has shifted several times recently, which makes it difficult to plan effectively — I would appreciate greater consistency in decision-making."
"325","Decision making","Nobody can make a decision around here.","I believe a clearer decision-making process would help us move forward more efficiently and reduce unnecessary delays."
"326","Decision making","You made the wrong call and now we're all paying for it.","I would like to have an open conversation about the decision and its impact, and discuss how we can course-correct effectively."
"327","Decision making","Stop overthinking it and just decide.","I would appreciate a decision on this matter so the team can proceed — I am happy to provide any additional information that might help."
"328","Decision making","That decision wasn't yours to make.","I wanted to flag that this decision may fall outside the agreed authority framework — I would appreciate a conversation about the appropriate process."
"329","Decision making","You ignored the data and went with your gut.","I would welcome a discussion about how we balance data-driven insights with experience in our decision-making process."
"330","Decision making","Why do decisions take so long here?","I believe streamlining our decision-making process would help us move forward more quickly and maintain momentum."
"331","Decision making","The decision was made before we even had a meeting.","I would appreciate decisions of this nature being kept open for discussion until the relevant parties have had the opportunity to contribute."
"332","Decision making","You reversed a decision without telling anyone.","I would appreciate being informed when decisions are revised, as it affects the team's planning and ongoing work."
"333","Decision making","That decision is going to backfire.","I have some concerns about the potential implications of this decision and would welcome a conversation about the risks before we proceed."
"334","Decision making","You shot down every idea without giving any reasons.","I would appreciate more detailed feedback when ideas are not taken forward, as it helps the team understand the decision and refine future proposals."
"335","Decision making","Nobody here knows how to make a tough call.","I believe introducing a clearer framework for navigating difficult decisions would help the team move forward with greater confidence."
"336","Decision making","You made a major decision based on incomplete information.","I would like to flag that the information available at the time of this decision may not have been sufficient — I would appreciate a review before we proceed further."
"337","Decision making","Why wasn't this escalated before a decision was made?","I believe a decision of this magnitude should have been escalated for broader input — I would like to discuss our escalation process going forward."
"338","Decision making","You always default to the safe option instead of the right one.","I would encourage a more evidence-based and outcomes-focused approach to decision-making that prioritises the best result over the most comfortable option."
"339","Decision making","This decision is going to have consequences nobody thought about.","I would like to flag some potential downstream implications of this decision that I think warrant consideration before we move forward."
"340","Decision making","You made a unilateral decision that affects the whole company.","I believe a decision with this level of impact should involve broader stakeholder consultation — I would welcome a discussion about the process used."
"341","Decision making","Nobody documented why that decision was made.","I would recommend documenting the rationale behind significant decisions so the team can refer back to them and ensure consistency going forward."
"342","Decision making","You always pick the most expensive option without justification.","I would appreciate a clear cost-benefit analysis to support significant spending decisions, so the team can evaluate options objectively."
"343","Decision making","That decision contradicts what we agreed last week.","I noticed this decision appears to conflict with what was agreed previously — could we clarify the current position so the team can align accordingly?"
"344","Decision making","You delegate decisions down but don't give people the authority to make them.","I believe ensuring that decision-making authority is clearly aligned with responsibility would help the team act more decisively and effectively."
"345","Decision making","Nobody followed the decision-making process we agreed on.","I would encourage adherence to our agreed decision-making process to ensure consistency, transparency, and appropriate governance."
"346","Decision making","You made a decision that goes against our strategy.","I would like to understand how this decision aligns with our overall strategic direction, as it appears to conflict with previously agreed priorities."
"347","Decision making","That decision was rushed and not properly thought through.","I believe this decision would benefit from further analysis and broader input before being finalised."
"348","Decision making","You excluded the people most affected by the decision.","I would recommend involving those most directly impacted in the decision-making process to ensure all relevant perspectives are considered."
"349","Decision making","Nobody owns this decision and it keeps getting delayed.","I believe assigning clear ownership of this decision would help us move forward and avoid further delays."
"350","Decision making","You changed the decision after it was communicated to the team.","I wanted to flag that a previously communicated decision appears to have changed — I would appreciate a formal update to ensure the team is realigned."
"351","Decision making","That decision makes no business sense.","I would welcome a conversation about the business rationale behind this decision to ensure I have the full context."
"352","Decision making","You decided without checking if it was even feasible.","I believe a feasibility assessment should be completed before decisions of this nature are finalised to avoid implementation challenges."
"353","Meetings / presentations","Your presentation was boring and went on forever.","I believe the presentation could benefit from a tighter structure and more concise delivery to better hold the audience's attention."
"354","Meetings / presentations","Nobody was engaged in that meeting.","I think a more interactive format and a clearer agenda might help increase engagement in future sessions."
"355","Meetings / presentations","You went completely off-topic for half the meeting.","I would suggest keeping future discussions more closely aligned to the agenda to ensure we make the most of the time available."
"356","Meetings / presentations","The slides were unreadable and unprofessional.","I believe the presentation materials could benefit from clearer formatting, improved readability, and a more polished visual design."
"357","Meetings / presentations","Why are we in a meeting that could have been an email?","I wanted to flag that some of the content covered today might be better suited to written communication — I would be happy to discuss the best format going forward."
"358","Meetings / presentations","You kept interrupting everyone.","I would appreciate an approach where each person is given the opportunity to finish their point before others respond."
"359","Meetings / presentations","The meeting had no clear outcome.","I believe future meetings would benefit from a defined objective and agreed action points to ensure they deliver tangible results."
"360","Meetings / presentations","You were completely unprepared.","I believe greater preparation before presentations or discussions would significantly strengthen the quality of our engagement."
"361","Meetings / presentations","Nobody leaves these meetings knowing what to do next.","I would suggest ensuring that clear and assigned action points are agreed upon at the end of each meeting to drive follow-through."
"362","Meetings / presentations","Your presentation had no clear message.","I believe the presentation would benefit from a clearer central narrative and a more defined call to action."
"363","Meetings / presentations","The meeting ran over by an hour for no reason.","I would appreciate more disciplined time management in our meetings to ensure they remain focused and end on schedule."
"364","Meetings / presentations","You presented the wrong data.","I noticed the data presented may not have been the most current version — I would appreciate a follow-up with the correct figures."
"365","Meetings / presentations","Nobody in that meeting knew what was going on.","I believe sharing a clear agenda and any relevant pre-reading in advance would help participants come better prepared."
"366","Meetings / presentations","Your delivery was terrible and hard to follow.","I believe the presentation delivery could benefit from a clearer structure and a more measured pace to improve clarity."
"367","Meetings / presentations","The Q&A was a disaster because you didn't prepare.","I think more thorough preparation for anticipated questions would help ensure a more confident and credible response during the Q&A."
"368","Meetings / presentations","You talked for 45 minutes and said nothing useful.","I believe focusing the presentation on two or three key messages would make it significantly more impactful and easier for the audience to retain."
"369","Meetings / presentations","Nobody was given a chance to speak in that meeting.","I would appreciate a more inclusive meeting format where all participants have the opportunity to contribute."
"370","Meetings / presentations","The meeting notes were never distributed.","I would appreciate meeting notes being shared promptly after each session so participants have a clear record of what was discussed and agreed."
"371","Meetings / presentations","You showed up to the board meeting unprepared.","I believe thorough preparation for board-level presentations is essential — I would like to discuss how we can better support this going forward."
"372","Meetings / presentations","Your presentation had no supporting evidence.","I think the presentation would be significantly strengthened by including relevant data and evidence to support the key points."
"373","Meetings / presentations","That meeting achieved absolutely nothing.","I believe we could improve the productivity of our meetings by setting clearer objectives and ensuring each session has a defined outcome."
"374","Meetings / presentations","You used the wrong version of the slides.","I noticed the presentation used an earlier version of the slides — could you please share the correct version for the record?"
"375","Meetings / presentations","People were on their phones the entire meeting.","I believe refocusing the meeting format to be more engaging and relevant would help improve attention and participation."
"376","Meetings / presentations","You spoke over the client the whole time.","I would appreciate ensuring the client has ample opportunity to speak in our meetings, as it is essential for building a positive relationship."
"377","Meetings / presentations","The meeting ran with no facilitator and it was chaos.","I believe designating a clear facilitator for each meeting would help maintain focus and ensure productive outcomes."
"378","Meetings / presentations","Your slides had spelling mistakes throughout.","I noticed a number of spelling errors in the presentation — I would recommend a thorough proofread before these are shared externally."
"379","Meetings / presentations","Nobody brought the right people to that meeting.","I believe ensuring the right stakeholders are present would make our meetings considerably more effective and better informed."
"380","Meetings / presentations","You changed the presentation the night before.","I would appreciate changes to key materials being made with sufficient lead time to allow for review before the presentation."
"381","Meetings / presentations","The presentation was way too technical for the audience.","I think tailoring the level of technical detail to the audience would make the presentation more accessible and impactful."
"382","Meetings / presentations","Nobody followed up on the actions from last meeting.","I would suggest reviewing the outstanding actions from our previous meeting at the start of each session to ensure accountability and follow-through."
"383","Meetings / presentations","You scheduled the most important meeting at the worst possible time.","I would appreciate the timing of key meetings being considered more carefully to maximise attendance and engagement from all relevant parties."
"384","Meetings / presentations","The meeting was called at the last minute and nobody was ready.","I would appreciate more advance notice for meetings, particularly important ones, so participants have adequate time to prepare."
"385","Problem escalation / risk","This is a disaster waiting to happen and nobody cares.","I would like to flag a significant risk that I believe requires urgent attention before it escalates further."
"386","Problem escalation / risk","I've been raising this issue for months and nothing's been done.","I have escalated this concern on multiple occasions without resolution — I would appreciate this being treated as a priority and actioned promptly."
"387","Problem escalation / risk","This is going to blow up and I warned you.","I want to formally document that I raised this risk previously and reiterate the importance of addressing it before it causes further impact."
"388","Problem escalation / risk","You're hiding problems instead of solving them.","I believe transparent communication about challenges is essential — I would encourage a more open approach to flagging and addressing issues."
"389","Problem escalation / risk","Nobody ever escalates anything until it's a crisis.","I would like to propose a more proactive approach to risk identification and escalation to help us manage issues before they become critical."
"390","Problem escalation / risk","This problem has been swept under the rug for too long.","I would like to bring this long-standing issue formally to the table and discuss a plan to address it comprehensively."
"391","Problem escalation / risk","You keep downplaying serious risks.","I would like to ensure that significant risks receive the level of attention they warrant in our planning and reporting."
"392","Problem escalation / risk","I'm escalating this because nobody at this level is listening.","As this matter has not been resolved at the current level, I am escalating it to ensure it receives appropriate attention."
"393","Problem escalation / risk","This is a compliance issue and you're ignoring it.","I wanted to flag that this matter may have compliance implications and I believe it warrants urgent and formal attention."
"394","Problem escalation / risk","The risk register hasn't been updated in months.","I would like to raise that the risk register appears to be out of date and would appreciate a review to ensure it accurately reflects the current situation."
"395","Problem escalation / risk","You raised the red flag too late.","I wanted to discuss the timing of this escalation, as earlier identification would have given us more options to manage the situation."
"396","Problem escalation / risk","This is going to have serious legal consequences.","I would like to flag that this matter may carry legal implications and recommend we seek appropriate guidance before proceeding."
"397","Problem escalation / risk","Nobody here takes risk management seriously.","I believe embedding a stronger risk management culture would significantly improve our ability to anticipate and respond to challenges."
"398","Problem escalation / risk","You signed off on something without checking the risks.","I wanted to flag that a formal risk assessment does not appear to have been completed prior to sign-off — I would like to ensure this is addressed."
"399","Problem escalation / risk","I had to find out about this crisis from the news.","I was not informed of this issue through internal channels — I would appreciate a review of our crisis communication protocols."
"400","Problem escalation / risk","You knew about this risk and said nothing.","I wanted to raise that awareness of this risk existed prior to escalation — I would like to discuss how we improve our reporting culture going forward."
"401","Problem escalation / risk","This issue was flagged last quarter and still isn't fixed.","I wanted to revisit an issue that was raised last quarter and remains unresolved — I would like to agree on a concrete plan to address it."
"402","Problem escalation / risk","Nobody owns the risk log and it's a mess.","I believe assigning clear ownership of the risk log and establishing a regular review cadence would significantly strengthen our risk management approach."
"403","Problem escalation / risk","You escalated to the wrong people and wasted everyone's time.","I would suggest clarifying our escalation pathways to ensure the right stakeholders are engaged at the appropriate level."
"404","Problem escalation / risk","This has reputational risk written all over it.","I would like to flag that this situation poses a potential reputational risk and recommend we involve the relevant teams to manage it carefully."
"405","Problem escalation / risk","The issue is getting worse because nobody acted on it.","I am concerned that inaction has allowed this issue to deteriorate — I would like to agree on an immediate set of corrective actions."
"406","Problem escalation / risk","You buried the risk in the report where nobody would see it.","I believe significant risks should be clearly highlighted in our reporting so they receive the visibility and attention they require."
"407","Problem escalation / risk","We have no contingency plan and it's terrifying.","I would like to prioritise developing a contingency plan for this scenario, as the current absence of one poses a significant operational risk."
"408","Problem escalation / risk","You escalated way too early and caused unnecessary panic.","I would encourage a more measured approach to escalation, ensuring issues are properly assessed before being raised more widely."
"409","Problem escalation / risk","This problem keeps coming back because we never fix the root cause.","I believe addressing the root cause of this recurring issue is essential — I would like to propose a structured review to identify and resolve it permanently."
"410","Problem escalation / risk","Nobody told the client about the risk and now they're furious.","I believe proactive communication with clients about known risks is essential — I would like to discuss how we can improve our approach going forward."
"411","Problem escalation / risk","You closed the risk before it was actually resolved.","I noticed this risk was marked as closed before a full resolution was in place — I would recommend keeping it open until the mitigation is confirmed."
"412","Problem escalation / risk","This escalation has been ignored at every level.","I wanted to formally record that this escalation has not been actioned and would like to request that it be addressed as an immediate priority."
"413","Problem escalation / risk","We're always reactive instead of proactive with risks.","I believe shifting to a more proactive risk identification and management approach would significantly reduce the frequency and impact of issues."
"414","Problem escalation / risk","You created a new risk by trying to fix the first one.","I wanted to flag that the mitigation action taken may have introduced an additional risk — I would appreciate a review before we proceed further."
"415","Problem escalation / risk","This risk has financial implications nobody has quantified.","I believe it is important to quantify the financial implications of this risk so we can make an informed decision about how to respond."
"416","Problem escalation / risk","You don't have a process for handling incidents like this.","I would recommend establishing a clear incident management process to ensure we can respond to situations like this in a structured and consistent way."
"417","Learning / training","That training was a complete waste of time.","I believe the training session could be redesigned to be more practically focused and directly applicable to our day-to-day work."
"418","Learning / training","Nobody teaches us anything here.","I would appreciate greater investment in structured learning and development opportunities for the team."
"419","Learning / training","You expect us to know things we've never been taught.","I would appreciate clearer guidance and training on the relevant processes and tools before being expected to apply them independently."
"420","Learning / training","The onboarding was a joke.","I believe the onboarding programme would benefit from a thorough review to ensure new team members are set up for success from the start."
"421","Learning / training","Nobody gave me any induction and now I'm lost.","I wanted to flag that I did not receive a formal induction and would appreciate some structured support to get up to speed."
"422","Learning / training","Stop throwing people in at the deep end.","I think a more structured approach to bringing team members up to speed would help them contribute more effectively and reduce errors."
"423","Learning / training","That trainer had no idea what they were doing.","I believe the training could benefit from being delivered by someone with more direct experience in the subject matter."
"424","Learning / training","We're expected to learn everything on our own.","I would appreciate more formalised support for professional development rather than relying solely on self-directed learning."
"425","Learning / training","The training materials are completely out of date.","I noticed that the training materials do not reflect current processes — I would recommend a review to ensure they are accurate and up to date."
"426","Learning / training","Nobody follows up after training so nothing changes.","I believe reinforcing training with structured follow-up and practical application would significantly improve knowledge retention."
"427","Learning / training","Why are we doing the same training for the third year in a row?","I would suggest reviewing our training programme to ensure it continues to evolve in line with the team's current development needs."
"428","Learning / training","The workshop was too theoretical and had no practical value.","I believe a more hands-on, practical approach would make the workshop more immediately applicable and impactful."
"429","Learning / training","Nobody told me there was mandatory training due.","I would appreciate advance notice of mandatory training requirements so I can plan my schedule accordingly."
"430","Learning / training","You expect us to perform tasks we haven't been trained on.","I would appreciate access to the appropriate training before being assigned tasks that require specific knowledge or skills."
"431","Learning / training","Our development plans are just box-ticking exercises.","I believe our development planning process could be made more meaningful with clearer goals, regular reviews, and genuine investment in growth."
"432","Learning / training","Nobody mentors junior staff here.","I believe establishing a structured mentoring programme would greatly benefit the development of junior team members and strengthen the team overall."
"433","Learning / training","The learning platform is broken and nobody has fixed it.","I wanted to flag that the learning platform is not functioning correctly, which is preventing team members from completing required training."
"434","Learning / training","You trained the wrong people.","I think it would be worth reviewing who is included in training sessions to ensure the right people receive the relevant development."
"435","Learning / training","The training doesn't reflect how we actually work.","I believe the training content would be more effective if it were better aligned with our actual processes and day-to-day working practices."
"436","Learning / training","We were given no time to practise before going live.","I would appreciate adequate time for practice and consolidation before being expected to apply new skills in a live environment."
"437","Learning / training","The trainer rushed through everything.","I believe the training would benefit from a more measured pace to allow participants to fully absorb and retain the content."
"438","Learning / training","Nobody assessed whether the training actually worked.","I would recommend implementing a post-training evaluation process to measure the effectiveness of our learning programmes and identify areas for improvement."
"439","Learning / training","You cancelled the training at the last minute with no explanation.","I would appreciate more notice when training sessions are cancelled, along with a confirmed reschedule date to avoid disruption to development plans."
"440","Learning / training","The training assumes knowledge we don't have.","I believe the training could benefit from a more accessible starting point that does not assume prior knowledge the team may not have."
"441","Learning / training","Nobody applies what they learn in training.","I believe bridging the gap between training content and practical application would significantly improve the return on our learning investment."
